date,open,high,low,close,adj_close,volume
2021-11-02,2.27,2.37,2.27,2.3696,2.3696,20293
2021-11-03,2.34,2.4,2.34,2.38,2.38,10467
2021-11-04,2.36,2.38,2.27,2.33,2.33,21354
2021-11-05,2.36,2.38,2.3,2.36,2.36,20880
2021-11-08,2.4,2.4,2.31,2.3159,2.3159,19983
2021-11-09,2.35,2.35,2.28,2.31,2.31,19682
2021-11-10,2.29,2.31,2.2,2.2,2.2,24238
2021-11-11,2.2012,2.22,2.18,2.21,2.21,18730
2021-11-12,2.21,2.2199,2.18,2.21,2.21,7791
2021-11-15,2.19,2.24,2.146,2.16,2.16,11621
2021-11-16,2.15,2.21,2.15,2.15,2.15,14149
2021-11-17,2.14,2.14,2.05,2.05,2.05,20972
2021-11-18,2.05,2.1167,1.85,1.94,1.94,36618
2021-11-19,1.81,1.86,1.75,1.7707,1.7707,44269
2021-11-22,1.75,1.82,1.75,1.76,1.76,16797
2021-11-23,1.76,1.8,1.73,1.73,1.73,16948
2021-11-24,1.73,1.78,1.7001,1.75,1.75,10120
2021-11-26,1.73,1.75,1.7,1.72,1.72,16885
2021-11-29,1.71,1.7662,1.7,1.7,1.7,11934
2021-11-30,1.73,1.73,1.64,1.64,1.64,33418
2021-12-01,1.7,1.7,1.5,1.5,1.5,36088
2021-12-02,1.61,1.61,1.5,1.5,1.5,16521
2021-12-03,1.57,1.57,1.2377,1.32,1.32,39125
2021-12-06,1.27,1.3942,1.25,1.39,1.39,27550
2021-12-07,1.38,1.5899,1.27,1.53,1.53,32129
2021-12-08,1.5,1.58,1.4,1.42,1.42,79841
2021-12-09,1.44,1.63,1.34,1.57,1.57,83908
2021-12-10,1.65,1.65,1.5,1.57,1.57,10430
2021-12-13,1.57,1.57,1.4046,1.42,1.42,23037
2021-12-14,1.4203,1.49,1.3524,1.42,1.42,10684
2021-12-15,1.31,1.4,1.1035,1.34,1.34,53057
2021-12-16,1.39,1.3947,1.25,1.3,1.3,25903
2021-12-17,1.28,1.3,1.25,1.27,1.27,26255
2021-12-20,1.26,1.26,1.12,1.15,1.15,53198
2021-12-21,1.24,1.278,1.1494,1.19,1.19,22146
2021-12-22,1.18,1.3,1.18,1.22,1.22,33288
2021-12-23,1.28,1.28,1.16,1.24,1.24,29131
2021-12-27,1.25,1.2637,1.1501,1.18,1.18,28387
2021-12-28,1.12,1.18,1.12,1.17,1.17,26754
2021-12-29,1.17,1.17,1.04,1.06,1.06,76661
2021-12-30,1.08,1.1199,1.0,1.04,1.04,116353
2021-12-31,1.06,1.1,1.0588,1.0705,1.0705,58581
2022-01-03,1.17,1.31,1.15,1.19,1.19,127829
2022-01-04,1.25,2.59,1.25,2.55,2.55,11843525
2022-01-05,1.8,2.64,1.72,2.3,2.3,8067429
2022-01-06,1.89,2.3406,1.87,1.98,1.98,2050704
2022-01-07,1.93,2.94,1.85,2.64,2.64,9718034
2022-01-10,2.44,2.65,2.19,2.19,2.19,1410378
2022-01-11,2.19,2.5499,2.16,2.29,2.29,1538112
2022-01-12,2.29,2.29,1.95,2.01,2.01,516758
2022-01-13,1.94,2.0013,1.8216,1.86,1.86,290693
2022-01-14,1.85,2.09,1.83,1.91,1.91,191928
2022-01-18,1.82,1.8899,1.7,1.76,1.76,184259
2022-01-19,1.76,1.8799,1.63,1.82,1.82,121657
2022-01-20,1.825,1.8768,1.71,1.83,1.83,64488
2022-01-21,1.81,1.81,1.72,1.75,1.75,88171
2022-01-24,1.71,1.72,1.55,1.7,1.7,131841
2022-01-25,1.7,1.7587,1.7,1.72,1.72,48216
2022-01-26,1.79,1.8,1.6,1.68,1.68,64231
2022-01-27,1.6435,1.7145,1.54,1.54,1.54,49930
2022-01-28,1.53,1.5755,1.48,1.55,1.55,28507
2022-01-31,1.66,1.66,1.48,1.56,1.56,27410
2022-02-01,1.53,1.65,1.52,1.61,1.61,55999
2022-02-02,1.66,1.71,1.5,1.63,1.63,400447
2022-02-03,1.6,1.64,1.54,1.54,1.54,32379
2022-02-04,1.6,1.68,1.5,1.56,1.56,61790
2022-02-07,1.58,1.64,1.51,1.59,1.59,67833
2022-02-08,1.56,1.6099,1.56,1.58,1.58,28825
2022-02-09,1.582,1.67,1.57,1.59,1.59,53015
2022-02-10,1.59,1.78,1.59,1.64,1.64,71038
2022-02-11,1.6999,1.7,1.5201,1.57,1.57,45564
2022-02-14,1.59,1.6599,1.507,1.54,1.54,27158
2022-02-15,1.55,1.62,1.5,1.54,1.54,65063
2022-02-16,1.5,1.5751,1.5,1.55,1.55,19540
2022-02-17,1.55,1.57,1.47,1.55,1.55,15858
2022-02-18,1.57,1.57,1.36,1.39,1.39,52615
2022-02-22,1.47,1.47,1.21,1.26,1.26,57443
2022-02-23,1.27,1.345,1.24,1.26,1.26,11952
2022-02-24,1.2,1.34,1.18,1.34,1.34,33091
2022-02-25,1.36,1.4151,1.34,1.36,1.36,7920
2022-02-28,1.32,1.34,1.27,1.3,1.3,28138
2022-03-01,1.27,1.3299,1.25,1.32,1.32,10519
2022-03-02,1.29,1.33,1.25,1.25,1.25,10720
2022-03-03,1.31,1.31,1.22,1.24,1.24,9117
2022-03-04,1.2916,1.2916,1.21,1.21,1.21,34965
2022-03-07,1.21,1.26,1.16,1.2,1.2,65721
2022-03-08,1.18,1.25,1.17,1.24,1.24,29831
2022-03-09,1.26,1.33,1.2599,1.3,1.3,16090
2022-03-10,1.275,1.31,1.18,1.18,1.18,13878
2022-03-11,1.2498,1.25,1.18,1.18,1.18,23136
2022-03-14,1.28,1.33,1.15,1.24,1.24,61113
2022-03-15,1.25,1.25,1.17,1.18,1.18,13907
2022-03-16,1.33,1.4482,1.22,1.3,1.3,95806
2022-03-17,1.36,1.42,1.31,1.38,1.38,45100
2022-03-18,1.45,1.45,1.3801,1.43,1.43,38764
2022-03-21,1.48,1.49,1.4,1.415,1.415,42370
2022-03-22,1.27,1.43,1.27,1.39,1.39,80028
2022-03-23,1.36,1.65,1.36,1.46,1.46,165934
2022-03-24,1.44,1.46,1.41,1.44,1.44,17517
2022-03-25,1.42,1.52,1.42,1.45,1.45,12531
2022-03-28,1.45,1.4644,1.31,1.35,1.35,31845
2022-03-29,1.34,1.4,1.34,1.37,1.37,15178
2022-03-30,1.39,1.42,1.33,1.4,1.4,30959
2022-03-31,1.39,1.6,1.39,1.48,1.48,46267
2022-04-01,1.56,1.6,1.4,1.44,1.44,151145
2022-04-04,1.45,1.46,1.4,1.41,1.41,22927
2022-04-05,1.4,1.4562,1.4,1.44,1.44,16280
2022-04-06,1.38,1.44,1.3,1.3,1.3,10973
2022-04-07,1.32,1.32,1.223,1.27,1.27,26445
2022-04-08,1.26,1.27,1.21,1.21,1.21,7154
2022-04-11,1.2,1.26,1.2,1.225,1.225,17914
2022-04-12,1.2267,1.27,1.18,1.21,1.21,33049
2022-04-13,1.23,1.25,1.19,1.22,1.22,13316
2022-04-14,1.23,1.24,1.22,1.23,1.23,8734
2022-04-18,1.22,1.2385,1.18,1.19,1.19,18812
2022-04-19,1.19,1.23,1.16,1.16,1.16,36082
2022-04-20,1.16,1.19,1.16,1.16,1.16,7274
2022-04-21,1.16,1.1967,1.16,1.17,1.17,10199
2022-04-22,1.17,1.2399,1.16,1.21,1.21,27802
2022-04-25,1.18,1.2,1.16,1.17,1.17,21820
2022-04-26,1.18,1.18,1.16,1.16,1.16,6916
2022-04-27,1.16,1.19,1.15,1.15,1.15,9893
2022-04-28,1.1606,1.1606,1.13,1.15,1.15,10492
2022-04-29,1.17,1.1974,1.16,1.18,1.18,7296
2022-05-02,1.17,1.1811,1.15,1.16,1.16,5266
2022-05-03,1.15,1.17,1.15,1.16,1.16,7143
2022-05-04,1.15,1.1508,1.14,1.1466,1.1466,10533
2022-05-05,1.16,1.17,1.14,1.17,1.17,13677
2022-05-06,1.15,1.16,1.14,1.14,1.14,17598
2022-05-09,1.14,1.14,1.07,1.07,1.07,26829
2022-05-10,1.07,1.09,1.07,1.075,1.075,11277
2022-05-11,1.09,1.09,1.04,1.04,1.04,24029
2022-05-12,1.0,1.0,0.8797,0.935,0.935,14766
2022-05-13,1.07,1.07,0.93,1.05,1.05,16427
2022-05-16,1.15,1.15,1.01,1.01,1.01,10256
2022-05-17,1.13,1.13,1.07,1.09,1.09,12899
2022-05-18,1.1,1.1,1.08,1.08,1.08,3072
2022-05-19,1.1,1.1,1.03,1.03,1.03,15732
2022-05-20,1.03,1.03,1.01,1.01,1.01,7909
2022-05-23,1.02,1.02,1.01,1.01,1.01,6316
2022-05-24,1.01,1.0424,0.99,0.99,0.99,22147
2022-05-25,1.0141,1.0141,0.97,0.97,0.97,23938
2022-05-26,0.98,1.0,0.9799,1.0,1.0,4454
2022-05-27,0.96,1.17,0.96,1.055,1.055,14868
2022-05-31,1.11,1.11,1.026,1.06,1.06,8689
2022-06-01,1.07,1.0857,0.97,0.97,0.97,15246
2022-06-02,0.97,1.035,0.97,1.03,1.03,15745
2022-06-03,1.03,1.05,0.9701,1.02,1.02,9154
2022-06-06,1.014,1.05,1.014,1.0348,1.0348,1826
2022-06-07,1.05,1.0627,1.05,1.06,1.06,8444
2022-06-08,1.0644,1.1102,1.0644,1.07,1.07,4988
2022-06-09,1.041,1.1162,1.04,1.08,1.08,5902
2022-06-10,1.16,1.16,1.09,1.0991,1.0991,4402
2022-06-13,1.08,1.09,1.04,1.04,1.04,10461
2022-06-14,1.02,1.1,1.02,1.04,1.04,3212
2022-06-15,1.0527,1.0527,1.0,1.01,1.01,17275
2022-06-16,1.0114,1.03,1.01,1.01,1.01,5869
2022-06-17,1.0101,1.03,1.01,1.0172,1.0172,7528
2022-06-21,1.02,1.0699,1.02,1.045,1.045,2458
2022-06-22,1.05,1.0624,1.05,1.05,1.05,5223
2022-06-23,1.03,1.0416,1.03,1.0301,1.0301,3980
2022-06-24,1.0434,1.1093,1.0434,1.08,1.08,4939
2022-06-27,1.08,1.09,1.08,1.09,1.09,1522
2022-06-28,1.19,1.19,1.0801,1.115,1.115,6789
2022-06-29,1.14,1.14,1.05,1.05,1.05,17945
2022-06-30,1.08,1.0801,1.06,1.06,1.06,14655
2022-07-01,1.06,1.0772,1.06,1.06,1.06,7825
2022-07-05,1.07,1.07,1.06,1.06,1.06,8280
2022-07-06,1.06,1.11,1.06,1.1,1.1,6282
2022-07-07,1.11,1.15,1.1,1.15,1.15,14825
2022-07-08,1.2,1.29,1.16,1.27,1.27,33883
2022-07-11,1.36,1.3633,1.32,1.34,1.34,20632
2022-07-12,1.43,1.43,1.35,1.38,1.38,23238
2022-07-13,1.38,1.39,1.3601,1.38,1.38,8974
2022-07-14,1.38,1.38,1.34,1.34,1.34,7106
2022-07-15,1.35,1.35,1.22,1.2799,1.2799,24006
2022-07-18,1.24,1.29,1.24,1.2704,1.2704,2644
2022-07-19,1.2473,1.3,1.2473,1.29,1.29,19002
2022-07-20,1.3,1.4,1.3,1.4,1.4,22542
2022-07-21,1.41,1.65,1.3445,1.62,1.62,83177
2022-07-22,1.62,1.6204,1.51,1.57,1.57,8027
2022-07-25,1.59,1.59,1.53,1.54,1.54,12055
2022-07-26,1.532,1.55,1.53,1.54,1.54,4299
2022-07-27,1.54,1.5799,1.52,1.53,1.53,17681
2022-07-28,1.5899,1.625,1.55,1.55,1.55,18462
2022-07-29,1.56,1.64,1.56,1.64,1.64,12498
2022-08-01,1.62,1.89,1.61,1.85,1.85,131747
2022-08-02,1.82,1.92,1.8,1.91,1.91,57922
2022-08-03,1.99,2.0,1.9005,1.94,1.94,41224
2022-08-04,1.95,1.9699,1.8,1.86,1.86,62142
2022-08-05,1.81,1.9351,1.6,1.8505,1.8505,123486
2022-08-08,1.93,1.94,1.82,1.85,1.85,36786
2022-08-09,1.85,1.9099,1.8301,1.9,1.9,23814
2022-08-10,1.89,1.98,1.8415,1.87,1.87,26534
2022-08-11,1.94,2.03,1.84,1.91,1.91,88323
2022-08-12,1.97,1.97,1.8,1.82,1.82,26918
2022-08-15,1.9,1.95,1.61,1.94,1.94,88712
2022-08-16,1.95,2.15,1.87,2.12,2.12,106072
2022-08-17,2.1,2.48,2.1,2.4,2.4,223563
2022-08-18,2.4,2.64,2.31,2.6,2.6,325820
2022-08-19,2.64,2.64,2.54,2.6,2.6,84958
2022-08-22,2.61,2.61,2.3,2.36,2.36,74328
2022-08-23,2.32,2.56,2.32,2.56,2.56,56892
2022-08-24,2.51,2.61,2.45,2.6,2.6,41390
2022-08-25,2.52,2.6393,2.51,2.52,2.52,72480
2022-08-26,2.52,2.57,2.43,2.47,2.47,33433
2022-08-29,2.41,2.55,2.4001,2.45,2.45,13730
2022-08-30,2.48,2.57,2.48,2.54,2.54,13550
2022-08-31,2.58,2.58,2.4601,2.5,2.5,16098
2022-09-01,2.5,2.5,2.3638,2.4555,2.4555,15171
2022-09-02,2.48,2.48,2.12,2.19,2.19,67359
2022-09-06,2.19,2.34,2.15,2.22,2.22,170078
2022-09-07,2.13,2.19,2.13,2.16,2.16,14299
2022-09-08,2.19,2.19,2.13,2.155,2.155,34519
2022-09-09,2.12,2.18,1.96,2.04,2.04,31206
2022-09-12,1.96,2.051,1.96,2.01,2.01,5095
2022-09-13,1.97,2.06,1.9201,2.01,2.01,36772
2022-09-14,2.01,2.01,1.92,1.98,1.98,50108
2022-09-15,1.89,1.901,1.76,1.85,1.85,46081
2022-09-16,1.86,1.95,1.81,1.81,1.81,12208
2022-09-19,1.85,1.87,1.8,1.82,1.82,7302
2022-09-20,1.96,1.99,1.9199,1.98,1.98,14023
2022-09-21,1.99,2.0,1.9094,1.98,1.98,21343
2022-09-22,1.9656,2.0,1.93,1.94,1.94,16948
2022-09-23,1.9059,1.94,1.7006,1.735,1.735,33933
2022-09-26,1.7843,1.7843,1.72,1.72,1.72,11633
2022-09-27,1.83,1.83,1.66,1.66,1.66,7996
2022-09-28,1.76,1.78,1.725,1.78,1.78,5188
2022-09-29,1.75,1.76,1.7464,1.76,1.76,3106
2022-09-30,1.75,1.78,1.71,1.71,1.71,4345
2022-10-03,1.7,1.7522,1.7,1.7454,1.7454,1561
2022-10-04,1.71,1.85,1.71,1.8199,1.8199,5210
2022-10-05,1.7201,1.85,1.7201,1.83,1.83,6508
2022-10-06,1.87,1.98,1.87,1.96,1.96,6811
2022-10-07,1.9394,1.97,1.84,1.89,1.89,11290
2022-10-10,1.89,1.9187,1.89,1.91,1.91,5561
2022-10-11,1.9,1.9,1.86,1.895,1.895,1241
2022-10-12,1.89,1.89,1.86,1.87,1.87,9090
2022-10-13,1.86,1.87,1.79,1.84,1.84,11058
2022-10-14,1.85,1.92,1.85,1.87,1.87,9856
2022-10-17,1.85,1.85,1.8273,1.8437,1.8437,5097
2022-10-18,1.93,1.93,1.84,1.89,1.89,13969
2022-10-19,1.9,1.96,1.8751,1.8751,1.8751,1537
2022-10-20,1.91,1.92,1.86,1.9,1.9,14544
2022-10-21,1.85,1.85,1.82,1.82,1.82,6456
2022-10-24,1.82,1.82,1.75,1.8,1.8,5356
2022-10-25,1.797,1.8199,1.76,1.76,1.76,15145
2022-10-26,1.79,1.81,1.77,1.8,1.8,17873
2022-10-27,1.83,1.83,1.76,1.81,1.81,2546
2022-10-28,1.78,1.81,1.76,1.78,1.78,6258
2022-10-31,1.78,1.86,1.78,1.86,1.86,5956
2022-11-01,1.79,1.85,1.78,1.85,1.85,10434
2022-11-02,1.85,1.95,1.8,1.95,1.95,16518
2022-11-03,1.8,1.9,1.7,1.77,1.77,29262
2022-11-04,1.79,1.84,1.785,1.8,1.8,5128
2022-11-07,1.76,1.87,1.75,1.7601,1.7601,12376
2022-11-08,1.86,1.88,1.82,1.87,1.87,12446
2022-11-09,1.8359,1.87,1.75,1.8343,1.8343,9389
2022-11-10,1.72,1.8695,1.72,1.8286,1.8286,5139
2022-11-11,1.83,1.8391,1.66,1.79,1.79,24494
2022-11-14,1.72,1.78,1.72,1.77,1.77,922
2022-11-15,1.61,1.84,1.61,1.71,1.71,4368
2022-11-16,1.65,1.761,1.65,1.68,1.68,2612
2022-11-17,1.69,1.75,1.68,1.68,1.68,4744
2022-11-18,1.68,1.86,1.68,1.78,1.78,20078
2022-11-21,1.72,1.78,1.68,1.7,1.7,3689
2022-11-22,1.68,1.68,1.68,1.68,1.68,601
2022-11-23,1.71,1.72,1.7,1.72,1.72,2303
2022-11-25,1.86,1.86,1.72,1.72,1.72,1312
2022-11-28,1.72,1.82,1.72,1.76,1.76,1576
2022-11-29,1.82,1.82,1.7,1.77,1.77,2150
2022-11-30,1.77,1.86,1.72,1.75,1.75,7196
2022-12-01,1.72,1.8299,1.565,1.62,1.62,12541
2022-12-02,1.58,1.65,1.58,1.63,1.63,2254
2022-12-05,1.7,1.7,1.5,1.51,1.51,21004
2022-12-06,1.57,1.57,1.39,1.46,1.46,16385
2022-12-07,1.47,1.73,1.41,1.41,1.41,4759
2022-12-08,1.52,1.71,1.4,1.5242,1.5242,22229
2022-12-09,1.505,1.505,1.46,1.47,1.47,3286
2022-12-12,1.41,1.45,1.1801,1.33,1.33,16565
2022-12-13,1.48,1.54,1.46,1.53,1.53,3265
2022-12-14,1.4451,1.4451,1.355,1.37,1.37,2389
2022-12-15,1.39,1.5,1.39,1.48,1.48,3673
2022-12-16,1.86,1.86,1.47,1.54,1.54,8358
2022-12-19,1.61,1.61,1.48,1.5418,1.5418,3189
2022-12-20,1.43,1.5,1.41,1.43,1.43,11976
2022-12-21,1.34,1.44,1.34,1.4285,1.4285,4469
2022-12-22,1.44,1.45,1.35,1.45,1.45,8747
2022-12-23,1.46,1.5,1.435,1.44,1.44,9970
2022-12-27,1.4046,1.4046,1.35,1.36,1.36,6052
2022-12-28,1.3,1.3917,1.3,1.3069,1.3069,11536
2022-12-29,1.45,1.4986,1.2412,1.35,1.35,26513
2022-12-30,1.23,1.32,1.13,1.2733,1.2733,14435
2023-01-03,1.22,1.3,1.22,1.26,1.26,6972
2023-01-04,1.28,1.28,1.25,1.27,1.27,1350
2023-01-05,1.24,1.3665,1.24,1.321,1.321,2307
2023-01-06,1.36,1.44,1.3543,1.4123,1.4123,1314
2023-01-09,1.42,1.4767,1.4,1.4,1.4,7422
2023-01-10,1.39,1.39,1.38,1.39,1.39,1400
2023-01-11,1.3901,1.4066,1.28,1.3799,1.3799,6556
2023-01-12,1.38,1.42,1.35,1.35,1.35,4618
2023-01-13,1.38,1.38,1.37,1.37,1.37,578
2023-01-17,1.38,1.45,1.38,1.38,1.38,1782
2023-01-18,1.46,1.46,1.36,1.43,1.43,5076
2023-01-19,1.41,1.41,1.35,1.35,1.35,18908
2023-01-20,1.38,1.44,1.3101,1.37,1.37,18294
2023-01-23,1.37,1.44,1.37,1.44,1.44,12015
2023-01-24,1.4,1.44,1.38,1.44,1.44,3672
2023-01-25,1.38,1.44,1.35,1.4398,1.4398,6929
2023-01-26,1.44,1.48,1.36,1.48,1.48,14549
2023-01-27,1.4,1.47,1.36,1.4195,1.4195,5950
2023-01-30,1.38,1.46,1.38,1.45,1.45,7034
2023-01-31,1.48,1.48,1.43,1.4425,1.4425,21583
2023-02-01,1.48,1.53,1.43,1.48,1.48,4775
2023-02-02,1.5,1.5,1.4,1.4299,1.4299,7858
2023-02-03,1.5,1.62,1.49,1.5015,1.5015,6450
2023-02-06,1.63,1.69,1.55,1.6715,1.6715,13230
2023-02-07,1.7075,1.794,1.54,1.6,1.6,34892
2023-02-08,1.6373,1.69,1.6,1.65,1.65,6917
2023-02-09,1.71,1.78,1.6237,1.705,1.705,14738
2023-02-10,1.7,1.8,1.6501,1.74,1.74,11384
2023-02-13,1.79,1.82,1.7482,1.77,1.77,12984
2023-02-14,1.85,1.85,1.77,1.7805,1.7805,8289
2023-02-15,1.79,1.86,1.79,1.85,1.85,10826
2023-02-16,1.85,2.04,1.85,1.9995,1.9995,87209
2023-02-17,2.18,2.32,2.04,2.15,2.15,172863
2023-02-21,2.25,2.25,1.84,1.86,1.86,55068
2023-02-22,1.94,2.0108,1.85,1.9,1.9,15654
2023-02-23,1.88,1.95,1.85,1.95,1.95,22178
2023-02-24,1.94,1.94,1.82,1.87,1.87,57579
2023-02-27,1.9,1.91,1.83,1.89,1.89,24588
2023-02-28,1.87,1.9,1.835,1.9,1.9,8679
2023-03-01,1.95,1.95,1.9,1.9292,1.9292,8125
2023-03-02,1.95,1.9888,1.8801,1.9881,1.9881,12937
2023-03-03,1.98,1.98,1.9001,1.91,1.91,5832
2023-03-06,1.98,1.98,1.9061,1.95,1.95,647594
2023-03-07,2.09,2.43,2.06,2.32,2.32,385876
2023-03-08,2.32,2.48,2.32,2.42,2.42,64729
2023-03-09,2.44,2.4899,2.28,2.47,2.47,80094
2023-03-10,2.48,2.48,1.9975,2.0,2.0,38032
2023-03-13,2.06,2.2199,1.96,1.99,1.99,26633
2023-03-14,1.94,2.0,1.81,1.92,1.92,40358
2023-03-15,1.8,1.99,1.8,1.99,1.99,24044
2023-03-16,1.93,1.98,1.87,1.87,1.87,15810
2023-03-17,1.88,1.9599,1.88,1.9,1.9,15694
2023-03-20,1.89,1.925,1.8,1.8,1.8,10903
2023-03-21,1.8,1.9299,1.8,1.9,1.9,5619
2023-03-22,1.93,1.97,1.87,1.87,1.87,5486
2023-03-23,1.86,1.86,1.76,1.76,1.76,17818
2023-03-24,1.8,1.889,1.8,1.88,1.88,8899
2023-03-27,1.9,1.9,1.8,1.82,1.82,9775
2023-03-28,1.88,1.8899,1.81,1.81,1.81,10717
2023-03-29,1.85,1.8637,1.81,1.83,1.83,5652
2023-03-30,1.82,1.87,1.82,1.87,1.87,6391
2023-03-31,1.99,2.05,1.84,1.93,1.93,16874
2023-04-03,1.98,1.98,1.85,1.91,1.91,23062
2023-04-04,1.925,1.9398,1.87,1.89,1.89,7020
2023-04-05,1.9,1.9,1.8401,1.87,1.87,8661
2023-04-06,1.865,1.9,1.81,1.84,1.84,9909
2023-04-10,1.83,1.9,1.81,1.83,1.83,17636
2023-04-11,1.8991,1.97,1.85,1.97,1.97,8727
2023-04-12,1.97,1.98,1.88,1.88,1.88,12989
2023-04-13,1.94,1.95,1.89,1.9,1.9,12708
2023-04-14,1.93,1.98,1.83,1.85,1.85,19921
2023-04-17,1.9799,1.9799,1.83,1.85,1.85,12019
2023-04-18,1.9286,1.94,1.86,1.89,1.89,10081
2023-04-19,1.93,1.9499,1.8977,1.94,1.94,3763
2023-04-20,1.9,1.9477,1.9,1.92,1.92,1548
2023-04-21,1.9,1.95,1.88,1.88,1.88,6046
2023-04-24,1.85,1.91,1.84,1.91,1.91,5975
2023-04-25,1.87,1.91,1.84,1.8407,1.8407,6555
2023-04-26,1.84,1.865,1.8,1.83,1.83,4641
2023-04-27,1.81,1.8199,1.79,1.8,1.8,3936
2023-04-28,1.8,1.8299,1.8,1.805,1.805,11587
2023-05-01,1.8,1.955,1.8,1.94,1.94,21383
2023-05-02,1.943,2.07,1.8001,1.88,1.88,74963
2023-05-03,1.91,1.92,1.86,1.89,1.89,12295
2023-05-04,1.89,1.94,1.85,1.8872,1.8872,7022
2023-05-05,1.88,1.8899,1.82,1.86,1.86,6114
2023-05-08,1.76,1.82,1.76,1.82,1.82,8564
2023-05-09,1.77,1.81,1.76,1.81,1.81,8057
2023-05-10,1.73,1.8699,1.73,1.75,1.75,4837
2023-05-11,1.73,1.75,1.7,1.71,1.71,14711
2023-05-12,1.6968,1.6968,1.5534,1.6,1.6,25204
2023-05-15,1.56,1.61,1.52,1.52,1.52,10306
2023-05-16,1.5,1.52,1.45,1.4801,1.4801,14455
2023-05-17,1.45,1.57,1.45,1.49,1.49,35375
2023-05-18,1.5599,1.5799,1.48,1.49,1.49,24629
2023-05-19,1.49,1.5,1.48,1.4801,1.4801,26110
2023-05-22,1.49,1.5699,1.49,1.52,1.52,9661
2023-05-23,1.53,1.55,1.5,1.55,1.55,9073
2023-05-24,1.55,1.55,1.49,1.4901,1.4901,39368
2023-05-25,1.4996,1.52,1.48,1.48,1.48,12639
2023-05-26,1.5,1.5399,1.48,1.4953,1.4953,11251
2023-05-30,1.5,1.5745,1.48,1.4906,1.4906,16985
2023-05-31,1.49,1.54,1.49,1.49,1.49,9331
2023-06-01,1.54,1.55,1.5,1.5,1.5,4372
2023-06-02,1.47,1.5216,1.47,1.485,1.485,14753
2023-06-05,1.52,1.52,1.45,1.45,1.45,11427
2023-06-06,1.4543,1.4602,1.4,1.4,1.4,12942
2023-06-07,1.41,1.41,1.35,1.35,1.35,9005
2023-06-08,1.62,1.62,1.34,1.4,1.4,38053
2023-06-09,1.5,1.5,1.23,1.2899,1.2899,31784
2023-06-12,1.27,1.337,1.26,1.26,1.26,10420
2023-06-13,1.26,1.3,1.25,1.29,1.29,16934
2023-06-14,1.29,1.3599,1.29,1.315,1.315,14657
2023-06-15,1.3101,1.3999,1.31,1.38,1.38,13479
2023-06-16,1.42,1.44,1.37,1.41,1.41,7495
2023-06-20,1.44,1.4498,1.4001,1.4498,1.4498,9640
2023-06-21,1.44,1.4473,1.4,1.4,1.4,9499
2023-06-22,1.361,1.4099,1.361,1.4,1.4,2190
2023-06-23,1.37,1.41,1.35,1.36,1.36,6728
2023-06-26,1.3501,1.39,1.3501,1.37,1.37,2978
2023-06-27,1.35,1.3998,1.35,1.39,1.39,4084
2023-06-28,1.4,1.45,1.39,1.4,1.4,4800
2023-06-29,1.46,1.46,1.43,1.44,1.44,2213
2023-06-30,1.46,1.49,1.43,1.43,1.43,17443
2023-07-03,1.41,1.48,1.41,1.41,1.41,2240
2023-07-05,1.5,1.5,1.38,1.41,1.41,5528
2023-07-06,1.4,1.42,1.3601,1.3677,1.3677,3656
2023-07-07,1.37,1.44,1.3402,1.38,1.38,8266
2023-07-10,1.35,1.41,1.35,1.41,1.41,3205
2023-07-11,1.39,1.4201,1.39,1.395,1.395,4444
2023-07-12,1.38,1.54,1.38,1.52,1.52,18002
2023-07-13,1.42,1.6199,1.42,1.51,1.51,22233
2023-07-14,1.47,1.5499,1.47,1.48,1.48,4119
2023-07-17,1.44,1.4634,1.44,1.4401,1.4401,2093
2023-07-18,1.46,1.506,1.44,1.44,1.44,6895
2023-07-19,1.41,1.45,1.41,1.44,1.44,8148
2023-07-20,1.42,1.42,1.4,1.4,1.4,3007
2023-07-21,1.4383,1.44,1.385,1.3899,1.3899,6293
2023-07-24,1.3801,1.4199,1.35,1.3837,1.3837,11839
2023-07-25,1.44,1.44,1.31,1.38,1.38,16225
2023-07-26,1.33,1.3899,1.3201,1.3446,1.3446,6982
2023-07-27,1.34,1.3699,1.3219,1.35,1.35,4556
2023-07-28,1.3899,1.4145,1.3244,1.37,1.37,5909
2023-07-31,1.29,1.3899,1.29,1.33,1.33,16987
2023-08-01,1.36,1.39,1.3,1.39,1.39,2955
2023-08-02,1.335,1.36,1.31,1.36,1.36,8479
2023-08-03,1.33,1.3499,1.32,1.32,1.32,3321
2023-08-04,1.36,1.3718,1.32,1.32,1.32,2885
2023-08-07,1.31,1.32,1.28,1.29,1.29,4771
2023-08-08,1.25,1.2899,1.1198,1.2198,1.2198,23398
2023-08-09,1.1999,1.33,1.1801,1.25,1.25,31214
2023-08-10,1.26,1.305,1.25,1.25,1.25,7715
2023-08-11,1.275,1.33,1.23,1.2901,1.2901,9180
2023-08-14,1.2966,1.3085,1.22,1.2894,1.2894,6279
2023-08-15,1.2301,1.24,1.18,1.18,1.18,14666
2023-08-16,1.1801,1.22,1.18,1.21,1.21,6559
2023-08-17,1.2356,1.2999,1.21,1.269,1.269,8209
2023-08-18,1.31,1.31,1.22,1.25,1.25,8705
2023-08-21,1.27,1.28,1.21,1.21,1.21,10671
2023-08-22,1.24,1.24,1.21,1.2297,1.2297,1747
2023-08-23,1.26,1.26,1.18,1.21,1.21,9422
2023-08-24,1.27,1.28,1.21,1.21,1.21,7827
